Timestamp;Me identifico;Tengo;Estoy trabajando en;Salario mensual BRUTO (en tu moneda local);Salario mensual NETO (en tu moneda local)
martes, 8 de septiembre de 2020;Hombre;41;Argentina;160000;160000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;181910;110000
martes, 8 de septiembre de 2020;Hombre;38;Argentina;105000;90000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;55000;48000
martes, 8 de septiembre de 2020;Hombre;35;Argentina;85000;70000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;53463;51275
martes, 8 de septiembre de 2020;Hombre;37;Argentina;185000;122000
martes, 8 de septiembre de 2020;Hombre;36;Colombia;8250000;9095000
martes, 8 de septiembre de 2020;Hombre;41;Argentina;234000;170000
martes, 8 de septiembre de 2020;Hombre;30;Argentina;73000;60000
martes, 8 de septiembre de 2020;Hombre;27;Argentina;206000;135000
martes, 8 de septiembre de 2020;Hombre;38;Chile;2200000;1500000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;88558;74849
martes, 8 de septiembre de 2020;Hombre;47;Argentina;125000;85000
martes, 8 de septiembre de 2020;Hombre;37;Argentina;170000;128000
martes, 8 de septiembre de 2020;Hombre;27;Argentina;82000;68000
martes, 8 de septiembre de 2020;Hombre;35;Argentina;67000;54000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;18705;15849
martes, 8 de septiembre de 2020;Hombre;29;Uruguay;42000;34000
martes, 8 de septiembre de 2020;Hombre;35;Argentina;126000;94000
martes, 8 de septiembre de 2020;Mujer;33;Argentina;135000;97000
martes, 8 de septiembre de 2020;Hombre;26;Uruguay;120000;80000
martes, 8 de septiembre de 2020;Hombre;41;Argentina;120000;99500
martes, 8 de septiembre de 2020;Hombre;24;Perú;3000;3000
martes, 8 de septiembre de 2020;Hombre;23;Argentina;75000;55000
martes, 8 de septiembre de 2020;Hombre;37;Argentina;95000;76000
martes, 8 de septiembre de 2020;Hombre;28;Argentina;45000;38000
martes, 8 de septiembre de 2020;Mujer;27;Argentina;78750;67275
martes, 8 de septiembre de 2020;Hombre;29;Argentina;53000;43000
martes, 8 de septiembre de 2020;Hombre;34;Argentina;52493;43570
martes, 8 de septiembre de 2020;Hombre;35;Argentina;112000;87500
martes, 8 de septiembre de 2020;Hombre;41;Argentina;95000;80000
martes, 8 de septiembre de 2020;Hombre;21;Argentina;55000;48000
martes, 8 de septiembre de 2020;Hombre;39;Argentina;120000;100000
martes, 8 de septiembre de 2020;Hombre;23;Perú;3000;2600
martes, 8 de septiembre de 2020;Hombre;22;Argentina;25000;25000
martes, 8 de septiembre de 2020;Hombre;26;Costa Rica;3000000;2350000
martes, 8 de septiembre de 2020;Hombre;25;Argentina;53000;46000
martes, 8 de septiembre de 2020;Hombre;31;Argentina;283000;280000
martes, 8 de septiembre de 2020;Hombre;39;Argentina;45000;37000
martes, 8 de septiembre de 2020;Hombre;32;Argentina;400000;330000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;61870;51353
martes, 8 de septiembre de 2020;Hombre;28;El Salvador;700;550
martes, 8 de septiembre de 2020;Hombre;27;Honduras;35000;31000
martes, 8 de septiembre de 2020;Hombre;26;Argentina;60000;46000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;48900;40890
martes, 8 de septiembre de 2020;Hombre;27;México;12000;10500
martes, 8 de septiembre de 2020;Hombre;45;Argentina;50000;41500
martes, 8 de septiembre de 2020;Hombre;31;Argentina;108000;85000
martes, 8 de septiembre de 2020;Hombre;21;Argentina;78000;61000
martes, 8 de septiembre de 2020;Hombre;37;Argentina;72000;64000
martes, 8 de septiembre de 2020;Hombre;38;Argentina;180000;120000
martes, 8 de septiembre de 2020;Hombre;23;México;30000;24500
martes, 8 de septiembre de 2020;Hombre;46;Argentina;220000;154000
martes, 8 de septiembre de 2020;Hombre;42;México;1200;11000
martes, 8 de septiembre de 2020;Hombre;30;Argentina;75000;61000
martes, 8 de septiembre de 2020;Hombre;22;México;6400;6400
martes, 8 de septiembre de 2020;Hombre;42;Argentina;180000;190000
martes, 8 de septiembre de 2020;Hombre;36;Argentina;80000;60000
martes, 8 de septiembre de 2020;Hombre;36;Argentina;45000;45000
martes, 8 de septiembre de 2020;Hombre;39;Bolivia;5000;5000
martes, 8 de septiembre de 2020;Hombre;23;Argentina;39437;35711
martes, 8 de septiembre de 2020;Hombre;23;Argentina;140000;100000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;80000;
martes, 8 de septiembre de 2020;Hombre;31;Argentina;95000;75996
martes, 8 de septiembre de 2020;Mujer;24;Argentina;50000;42000
martes, 8 de septiembre de 2020;Hombre;35;Argentina;62000;52000
martes, 8 de septiembre de 2020;Mujer;33;Argentina;135000;97000
martes, 8 de septiembre de 2020;Hombre;40;Argentina;28857;22500
martes, 8 de septiembre de 2020;Mujer;29;Argentina;73000;64000
martes, 8 de septiembre de 2020;Hombre;23;Argentina;45000;39000
martes, 8 de septiembre de 2020;Hombre;40;Argentina;28857;22500
martes, 8 de septiembre de 2020;Hombre;32;Argentina;43359;53156
martes, 8 de septiembre de 2020;Hombre;39;Argentina;103000;88000
martes, 8 de septiembre de 2020;Hombre;34;Argentina;85789;69489
martes, 8 de septiembre de 2020;Hombre;23;Argentina;66000;55000
martes, 8 de septiembre de 2020;Hombre;26;Argentina;154000;110000
martes, 8 de septiembre de 2020;Hombre;34;Argentina;60000;
martes, 8 de septiembre de 2020;Hombre;36;Argentina;60000;54000
martes, 8 de septiembre de 2020;Hombre;25;Argentina;42000;37000
martes, 8 de septiembre de 2020;Hombre;39;Argentina;80000;70000
martes, 8 de septiembre de 2020;Otros;27;Argentina;150000;120000
martes, 8 de septiembre de 2020;Hombre;42;Argentina;98600;85000
martes, 8 de septiembre de 2020;Mujer;28;Argentina;132000;104000
martes, 8 de septiembre de 2020;Hombre;28;Argentina;43000;34500
martes, 8 de septiembre de 2020;Hombre;25;Argentina;43000;41000
martes, 8 de septiembre de 2020;Hombre;33;Argentina;130000;113000
martes, 8 de septiembre de 2020;Hombre;36;Argentina;131300;99800
martes, 8 de septiembre de 2020;Hombre;39;Argentina;106000;82000
martes, 8 de septiembre de 2020;Mujer;35;México;13800;8000
martes, 8 de septiembre de 2020;Hombre;26;Argentina;90000;72000
martes, 8 de septiembre de 2020;Mujer;23;México;5060;4500
martes, 8 de septiembre de 2020;Hombre;32;Argentina;77098;64848
martes, 8 de septiembre de 2020;Hombre;27;Argentina;140000;105000
martes, 8 de septiembre de 2020;Hombre;28;Argentina;43000;35000
martes, 8 de septiembre de 2020;Hombre;41;Argentina;140000;116000
martes, 8 de septiembre de 2020;Hombre;45;Argentina;38000;25000
martes, 8 de septiembre de 2020;Mujer;25;Argentina;84000;68000
martes, 8 de septiembre de 2020;Hombre;26;Argentina;90000;69800
martes, 8 de septiembre de 2020;Hombre;27;Argentina;330000;300000
martes, 8 de septiembre de 2020;Hombre;25;Argentina;18000;22980
martes, 8 de septiembre de 2020;Hombre;35;Argentina;80000;80000
martes, 8 de septiembre de 2020;Mujer;30;Argentina;93400,92;82480,08
martes, 8 de septiembre de 2020;Hombre;32;Argentina;49336;32500
martes, 8 de septiembre de 2020;Hombre;28;Argentina;86000;69000
martes, 8 de septiembre de 2020;Hombre;36;Argentina;70000;59000
martes, 8 de septiembre de 2020;Mujer;31;Argentina;250000;170000
martes, 8 de septiembre de 2020;Hombre;25;Argentina;84000;69000
martes, 8 de septiembre de 2020;Hombre;37;Argentina;140000;100000
martes, 8 de septiembre de 2020;Hombre;47;Argentina;70000;55000
martes, 8 de septiembre de 2020;Hombre;30;Argentina;120000;88800
martes, 8 de septiembre de 2020;Hombre;24;El Salvador;730;618
martes, 8 de septiembre de 2020;Hombre;26;México;27500;20061
martes, 8 de septiembre de 2020;Hombre;34;Argentina;77000;63000
martes, 8 de septiembre de 2020;Hombre;28;Argentina;71760;58
martes, 8 de septiembre de 2020;Hombre;22;Argentina;85000;70000
martes, 8 de septiembre de 2020;Hombre;30;Argentina;150000;105000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;60000;48000
martes, 8 de septiembre de 2020;Hombre;42;Argentina;250000;200000
martes, 8 de septiembre de 2020;Hombre;26;Argentina;50000;48000
martes, 8 de septiembre de 2020;Hombre;32;Argentina;43500;40000
martes, 8 de septiembre de 2020;Hombre;48;Argentina;73000;60000
martes, 8 de septiembre de 2020;Hombre;33;Argentina;96000;75000
martes, 8 de septiembre de 2020;Mujer;21;Argentina;27000;25400
martes, 8 de septiembre de 2020;Hombre;25;Argentina;42000;37500
martes, 8 de septiembre de 2020;Mujer;27;Argentina;182000;150000
martes, 8 de septiembre de 2020;Mujer;25;Argentina;80000;66000
martes, 8 de septiembre de 2020;Hombre;37;Argentina;100000;80000
martes, 8 de septiembre de 2020;Mujer;29;México;16000;5000
martes, 8 de septiembre de 2020;Hombre;28;Argentina;51000;43000
martes, 8 de septiembre de 2020;Hombre;41;Argentina;88000;73000
martes, 8 de septiembre de 2020;Hombre;26;Argentina;147000;100000
martes, 8 de septiembre de 2020;Hombre;30;Argentina;65000;55000
martes, 8 de septiembre de 2020;Hombre;26;Argentina;68000;55000
martes, 8 de septiembre de 2020;Hombre;34;Argentina;125000;100000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;90000;79000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;102000;85000
martes, 8 de septiembre de 2020;Hombre;32;Argentina;70000;59000
martes, 8 de septiembre de 2020;Hombre;45;Argentina;135000;95000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;34200;40000
martes, 8 de septiembre de 2020;Hombre;27;Argentina;160000;117000
martes, 8 de septiembre de 2020;Hombre;38;Argentina;55000;50000
martes, 8 de septiembre de 2020;Hombre;28;Argentina;65000;65000
martes, 8 de septiembre de 2020;Hombre;33;Argentina;48232;38827
martes, 8 de septiembre de 2020;Hombre;26;Argentina;35000;25000
martes, 8 de septiembre de 2020;Hombre;40;Argentina;125000;100000
martes, 8 de septiembre de 2020;Hombre;26;Argentina;11292;85208
martes, 8 de septiembre de 2020;Hombre;28;Chile;750;600
martes, 8 de septiembre de 2020;Mujer;33;México;15600;12000
martes, 8 de septiembre de 2020;Hombre;29;Argentina;125000;94000
martes, 8 de septiembre de 2020;Hombre;54;Argentina;92000;76000
martes, 8 de septiembre de 2020;Hombre;46;Perú;3318;2771
martes, 8 de septiembre de 2020;Hombre;43;Argentina;45000;35000
martes, 8 de septiembre de 2020;Hombre;21;Argentina;26000;21300
martes, 8 de septiembre de 2020;Hombre;29;Argentina;15;9
martes, 8 de septiembre de 2020;Hombre;32;Argentina;64000;57000
martes, 8 de septiembre de 2020;Hombre;30;Argentina;70000;60000
jueves, 8 de octubre de 2020;Hombre;30;Argentina;310000;205000
jueves, 8 de octubre de 2020;Hombre;29;Argentina;100000;82000
jueves, 8 de octubre de 2020;Mujer;39;Argentina;50000;37353
jueves, 8 de octubre de 2020;Hombre;24;México;24600;19980
jueves, 8 de octubre de 2020;Hombre;43;Argentina;100000;80000
jueves, 8 de octubre de 2020;Hombre;34;Argentina;240000;156000
jueves, 8 de octubre de 2020;Hombre;31;Argentina;165000;125000
jueves, 8 de octubre de 2020;Hombre;26;Argentina;85000;75000
jueves, 8 de octubre de 2020;Hombre;28;Argentina;65000;50000
jueves, 8 de octubre de 2020;Hombre;30;Argentina;36000;29500
jueves, 8 de octubre de 2020;Hombre;23;Argentina;25000;20534
jueves, 8 de octubre de 2020;Hombre;24;Argentina;30000;27000
jueves, 8 de octubre de 2020;Hombre;25;Argentina;70000;55000
jueves, 8 de octubre de 2020;Hombre;38;Argentina;105000;85000
jueves, 8 de octubre de 2020;Hombre;27;Argentina;51;41
jueves, 8 de octubre de 2020;Hombre;22;Argentina;55000;40000
jueves, 8 de octubre de 2020;Hombre;20;Uruguay;39000;31000
jueves, 8 de octubre de 2020;Hombre;21;Argentina;7000;6600
jueves, 8 de octubre de 2020;Mujer;36;Argentina;225000;145000
jueves, 8 de octubre de 2020;Hombre;32;Argentina;24000;21000
jueves, 8 de octubre de 2020;Hombre;45;Argentina;250000;200000
jueves, 8 de octubre de 2020;Hombre;32;Argentina;30000;30000
jueves, 8 de octubre de 2020;Otros;30;Argentina;40000;35900
jueves, 8 de octubre de 2020;Hombre;30;Argentina;189000;136000
jueves, 8 de octubre de 2020;Hombre;29;Argentina;68000;53000
jueves, 8 de octubre de 2020;Hombre;26;México;8500;6400
jueves, 8 de octubre de 2020;Hombre;25;Argentina;89000;65000
jueves, 8 de octubre de 2020;Hombre;23;Argentina;50000;42054
jueves, 8 de octubre de 2020;Hombre;30;Argentina;70000;50000
jueves, 8 de octubre de 2020;Hombre;25;Argentina;170000;107000
jueves, 8 de octubre de 2020;Hombre;33;Argentina;78000;61000
jueves, 8 de octubre de 2020;Hombre;33;Argentina;48582;42800
jueves, 8 de octubre de 2020;Hombre;33;Argentina;55720;53725
jueves, 8 de octubre de 2020;Hombre;22;Argentina;24000;20000
jueves, 8 de octubre de 2020;Hombre;27;Honduras;77000;70000
jueves, 8 de octubre de 2020;Hombre;28;Argentina;46000;38000
jueves, 8 de octubre de 2020;Hombre;28;Argentina;80000;65000
jueves, 8 de octubre de 2020;Mujer;28;Argentina;200000;200000
jueves, 8 de octubre de 2020;Hombre;40;Argentina;123828;101500
jueves, 8 de octubre de 2020;Hombre;33;Argentina;47000;45000
jueves, 8 de octubre de 2020;Mujer;35;Argentina;168;130
jueves, 8 de octubre de 2020;Mujer;41;Argentina;133700;110971
jueves, 8 de octubre de 2020;Hombre;33;Argentina;100000;80000
jueves, 8 de octubre de 2020;Mujer;31;Argentina;155700;110000
jueves, 8 de octubre de 2020;Mujer;23;Argentina;69576;55680
jueves, 8 de octubre de 2020;Hombre;29;Argentina;590000;585000
jueves, 8 de octubre de 2020;Hombre;28;Argentina;190000;125000
jueves, 8 de octubre de 2020;Hombre;33;Argentina;130000;100000
jueves, 8 de octubre de 2020;Hombre;32;Argentina;45000;45000
jueves, 8 de octubre de 2020;Hombre;24;Paraguay;4000000;3640000
jueves, 8 de octubre de 2020;Hombre;30;Argentina;42000;39000
jueves, 8 de octubre de 2020;Hombre;36;Argentina;140000;100000
jueves, 8 de octubre de 2020;Hombre;27;Argentina;103000;103000
jueves, 8 de octubre de 2020;Hombre;35;Argentina;65000;50000
jueves, 8 de octubre de 2020;Hombre;29;Argentina;55905;45851
jueves, 8 de octubre de 2020;Hombre;22;Argentina;40;46000
jueves, 8 de octubre de 2020;Hombre;32;Argentina;82062;67899
jueves, 8 de octubre de 2020;Hombre;31;Argentina;35000;30000
jueves, 8 de octubre de 2020;Hombre;26;Argentina;23000;20000
jueves, 8 de octubre de 2020;Hombre;46;Argentina;35000;31500
jueves, 8 de octubre de 2020;Hombre;43;Argentina;50000;25000
jueves, 8 de octubre de 2020;Mujer;33;Argentina;160000;102000
jueves, 8 de octubre de 2020;Hombre;38;Argentina;52773;42851
jueves, 8 de octubre de 2020;Hombre;39;Argentina;60000;53000
jueves, 8 de octubre de 2020;Mujer;51;Argentina;109000;89000
jueves, 8 de octubre de 2020;Hombre;30;Argentina;87091,64;72286,06
jueves, 8 de octubre de 2020;Hombre;45;Argentina;178000;120000
jueves, 8 de octubre de 2020;Hombre;31;Argentina;113000;86000
jueves, 8 de octubre de 2020;Hombre;33;Argentina;181000;127000
jueves, 8 de octubre de 2020;Hombre;36;Argentina;120000;90000
jueves, 8 de octubre de 2020;Hombre;39;Argentina;210000;
jueves, 8 de octubre de 2020;Mujer;34;Argentina;69743;55870
jueves, 8 de octubre de 2020;Mujer;30;Argentina;154000;110000
jueves, 8 de octubre de 2020;Hombre;27;Argentina;62000;51500
jueves, 8 de octubre de 2020;Hombre;35;México;16000;16000
jueves, 8 de octubre de 2020;Hombre;43;Colombia;6134000;4968000
jueves, 8 de octubre de 2020;Hombre;31;Argentina;71000;57000
jueves, 8 de octubre de 2020;Hombre;36;Argentina;220000;167000
jueves, 8 de octubre de 2020;Hombre;32;Argentina;69000;57270
jueves, 8 de octubre de 2020;Hombre;56;Argentina;62000;52000
jueves, 8 de octubre de 2020;Hombre;29;Argentina;145000;104000
jueves, 8 de octubre de 2020;Mujer;27;Argentina;78000;64000
jueves, 8 de octubre de 2020;Mujer;26;Argentina;54000;42000
jueves, 8 de octubre de 2020;Mujer;25;Argentina;41000;33400
jueves, 8 de octubre de 2020;Hombre;39;Chile;2994865;2450630
jueves, 8 de octubre de 2020;Hombre;24;Argentina;122000;93000
jueves, 8 de octubre de 2020;Hombre;24;Argentina;65000;60000
jueves, 8 de octubre de 2020;Hombre;35;Argentina;900000;800000
jueves, 8 de octubre de 2020;Hombre;26;Argentina;44500;42500
jueves, 8 de octubre de 2020;Hombre;45;Argentina;80000;70000
jueves, 8 de octubre de 2020;Mujer;23;Argentina;150000;112000
jueves, 8 de octubre de 2020;Hombre;31;Argentina;360000;230000
jueves, 8 de octubre de 2020;Hombre;33;Argentina;400000;400000
jueves, 8 de octubre de 2020;Hombre;23;México;25000;25000
jueves, 8 de octubre de 2020;Hombre;32;Argentina;210000;
jueves, 8 de octubre de 2020;Hombre;27;Argentina;125444;92962
jueves, 8 de octubre de 2020;Hombre;35;Argentina;95000;78500
jueves, 8 de octubre de 2020;Hombre;34;Argentina;135000;102000
jueves, 8 de octubre de 2020;Hombre;31;Argentina;410000;
jueves, 8 de octubre de 2020;Hombre;30;Argentina;45000;40000
jueves, 8 de octubre de 2020;Hombre;27;Argentina;60000;
jueves, 8 de octubre de 2020;Hombre;39;Argentina;56000;45000
jueves, 8 de octubre de 2020;Hombre;26;Argentina;108000;78000
jueves, 8 de octubre de 2020;Hombre;43;Argentina;71000;71000
jueves, 8 de octubre de 2020;Hombre;44;Argentina;54501,76;45232,67
jueves, 8 de octubre de 2020;Hombre;32;Argentina;210000;190000
jueves, 8 de octubre de 2020;Hombre;32;Argentina;120771;90410
jueves, 8 de octubre de 2020;Hombre;41;Argentina;135880;98984
jueves, 8 de octubre de 2020;Hombre;27;Argentina;650000;390000
jueves, 8 de octubre de 2020;Mujer;24;Argentina;55000;45000
jueves, 8 de octubre de 2020;Hombre;26;Argentina;105000;80992
jueves, 8 de octubre de 2020;Hombre;36;Argentina;99345;80358
jueves, 8 de octubre de 2020;Hombre;35;Argentina;115000;95000
jueves, 8 de octubre de 2020;Hombre;25;Argentina;66000;55000
jueves, 8 de octubre de 2020;Hombre;32;Argentina;350000;350000
jueves, 8 de octubre de 2020;Hombre;28;Colombia;1730187;1600000
jueves, 8 de octubre de 2020;Mujer;35;Argentina;145000;145000
jueves, 8 de octubre de 2020;Hombre;31;Argentina;67000;56000
jueves, 8 de octubre de 2020;Hombre;37;Argentina;140000;106000
jueves, 8 de octubre de 2020;Hombre;34;Argentina;60000;50000
jueves, 8 de octubre de 2020;Hombre;60;Argentina;92000;75000
jueves, 8 de octubre de 2020;Hombre;40;Argentina;135000;115000
jueves, 8 de octubre de 2020;Hombre;39;Chile;1250000;950000
jueves, 8 de octubre de 2020;Hombre;43;Argentina;77,2;65
jueves, 8 de octubre de 2020;Mujer;26;Argentina;150000;133000
jueves, 8 de octubre de 2020;Hombre;27;Argentina;211235;139762
jueves, 8 de octubre de 2020;Hombre;28;Argentina;165000;107000
jueves, 8 de octubre de 2020;Hombre;39;Argentina;86958;70223
jueves, 8 de octubre de 2020;Hombre;42;Argentina;160000;110000
jueves, 8 de octubre de 2020;Mujer;24;Argentina;61000;51000
jueves, 8 de octubre de 2020;Hombre;21;Argentina;80000;66400
jueves, 8 de octubre de 2020;Hombre;33;Argentina;130000;114000
jueves, 8 de octubre de 2020;Hombre;28;Argentina;102409;85000
jueves, 8 de octubre de 2020;Hombre;36;Argentina;140000;100000
jueves, 8 de octubre de 2020;Mujer;37;Argentina;101200;85300
jueves, 8 de octubre de 2020;Hombre;35;Argentina;44000;38000
jueves, 8 de octubre de 2020;Hombre;22;Argentina;27000;22411
jueves, 8 de octubre de 2020;Hombre;32;Argentina;170000;120000
jueves, 8 de octubre de 2020;Hombre;21;Argentina;31000;25730
jueves, 8 de octubre de 2020;Mujer;27;Argentina;37500;37500
jueves, 8 de octubre de 2020;Hombre;37;Argentina;50000;45000
jueves, 8 de octubre de 2020;Hombre;37;Argentina;164000;114000
jueves, 8 de octubre de 2020;Hombre;46;Argentina;44480;36200
jueves, 8 de octubre de 2020;Hombre;35;Argentina;81000;72000
jueves, 8 de octubre de 2020;Hombre;47;Argentina;150000;120000
jueves, 8 de octubre de 2020;Hombre;23;Argentina;65000;52000
jueves, 8 de octubre de 2020;Mujer;27;Argentina;1;2500
jueves, 8 de octubre de 2020;Hombre;26;Argentina;170000;12000
jueves, 8 de octubre de 2020;Hombre;31;Argentina;147150;104000
jueves, 8 de octubre de 2020;Mujer;28;Argentina;52.279;43.392
jueves, 8 de octubre de 2020;Hombre;51;Argentina;200000;180000
jueves, 8 de octubre de 2020;Hombre;32;Argentina;65;51000
jueves, 8 de octubre de 2020;Hombre;28;Argentina;135000;101000
jueves, 8 de octubre de 2020;Mujer;33;Argentina;85471;67992
jueves, 8 de octubre de 2020;Mujer;26;Argentina;86359;71033
jueves, 8 de octubre de 2020;Hombre;44;Argentina;80000;50000
jueves, 8 de octubre de 2020;Hombre;28;Argentina;164462;119000
jueves, 8 de octubre de 2020;Hombre;44;Argentina;69000;
jueves, 8 de octubre de 2020;Hombre;40;Argentina;200000;150000
jueves, 8 de octubre de 2020;Hombre;24;Argentina;60458;50000
jueves, 8 de octubre de 2020;Hombre;28;Argentina;165000;107000
jueves, 8 de octubre de 2020;Hombre;20;Argentina;48905;40591
jueves, 8 de octubre de 2020;Mujer;21;Argentina;49500;42330
jueves, 8 de octubre de 2020;Hombre;30;Argentina;70000;58000
jueves, 8 de octubre de 2020;Hombre;41;Argentina;140000;120000
jueves, 8 de octubre de 2020;Hombre;26;Argentina;230000;158000
jueves, 8 de octubre de 2020;Hombre;51;Argentina;80000;65000
jueves, 8 de octubre de 2020;Mujer;31;Argentina;80000;65000
jueves, 8 de octubre de 2020;Hombre;34;Argentina;88552;72649
jueves, 8 de octubre de 2020;Mujer;50;Argentina;85,1;70.043
jueves, 8 de octubre de 2020;Hombre;29;Argentina;83000;63000
jueves, 8 de octubre de 2020;Mujer;29;Argentina;2000;2000
jueves, 8 de octubre de 2020;Hombre;42;Argentina;100000;80000
jueves, 8 de octubre de 2020;Hombre;31;Argentina;70000;62000
jueves, 8 de octubre de 2020;Hombre;34;Argentina;450000;400000
jueves, 8 de octubre de 2020;Hombre;42;Argentina;250000;170000
jueves, 8 de octubre de 2020;Hombre;39;Argentina;120000;105000
jueves, 8 de octubre de 2020;Hombre;26;Argentina;225000;
jueves, 8 de octubre de 2020;Hombre;30;Argentina;137000;101000
jueves, 8 de octubre de 2020;Hombre;31;Argentina;195000;135000
jueves, 8 de octubre de 2020;Hombre;48;Argentina;154000;
jueves, 8 de octubre de 2020;Hombre;25;Colombia;1851000;1600000
jueves, 8 de octubre de 2020;Hombre;34;Argentina;75000;65000
jueves, 8 de octubre de 2020;Hombre;35;Argentina;160000;100000
jueves, 8 de octubre de 2020;Hombre;32;Argentina;40000;32000
jueves, 8 de octubre de 2020;Otros;29;Argentina;48000;40000
jueves, 8 de octubre de 2020;Hombre;47;Argentina;49000;39850
jueves, 8 de octubre de 2020;Mujer;24;Argentina;75000;65163
jueves, 8 de octubre de 2020;Hombre;46;Argentina;89000;75000
jueves, 8 de octubre de 2020;Mujer;27;Argentina;100000;74000
jueves, 8 de octubre de 2020;Hombre;44;Argentina;175000;130000
jueves, 8 de octubre de 2020;Otros;29;Argentina;67000;54000
jueves, 8 de octubre de 2020;Mujer;29;Argentina;82500;68.475
jueves, 8 de octubre de 2020;Mujer;31;Argentina;70000;65000
jueves, 8 de octubre de 2020;Hombre;47;Argentina;160000;97000
jueves, 8 de octubre de 2020;Hombre;37;Argentina;40000;35000
jueves, 8 de octubre de 2020;Hombre;39;Argentina;480000;460000
jueves, 8 de octubre de 2020;Hombre;23;Argentina;79500;67000
jueves, 8 de octubre de 2020;Hombre;34;Argentina;114000;88087
jueves, 8 de octubre de 2020;Hombre;23;Argentina;20000;16600
jueves, 8 de octubre de 2020;Hombre;23;México;10000;9000
jueves, 8 de octubre de 2020;Mujer;28;Argentina;210000;
jueves, 8 de octubre de 2020;Mujer;28;Argentina;210000;
jueves, 8 de octubre de 2020;Mujer;33;Argentina;108000;85000
jueves, 8 de octubre de 2020;Hombre;36;Argentina;110000;87000
jueves, 8 de octubre de 2020;Hombre;36;Argentina;110000;85
jueves, 8 de octubre de 2020;Hombre;42;Argentina;74000;53000
jueves, 8 de octubre de 2020;Hombre;28;Argentina;213;136
jueves, 8 de octubre de 2020;Hombre;28;Argentina;100000;80000
jueves, 8 de octubre de 2020;Hombre;33;Argentina;120000;93000
jueves, 8 de octubre de 2020;Hombre;48;Argentina;84800;80900
jueves, 8 de octubre de 2020;Hombre;34;Argentina;99000;78000
jueves, 8 de octubre de 2020;Mujer;38;Argentina;100000;75000
jueves, 8 de octubre de 2020;Hombre;43;Argentina;230000;170000
jueves, 8 de octubre de 2020;Hombre;29;Argentina;69907;58500
jueves, 8 de octubre de 2020;Hombre;28;Argentina;60000;49800
jueves, 8 de octubre de 2020;Hombre;29;Argentina;31000;25700
jueves, 8 de octubre de 2020;Mujer;29;Argentina;94000;71000
jueves, 8 de octubre de 2020;Hombre;33;Uruguay;145000;130000
jueves, 8 de octubre de 2020;Hombre;19;Argentina;42000;42000
jueves, 8 de octubre de 2020;Hombre;25;Argentina;72500;60000
jueves, 8 de octubre de 2020;Mujer;33;Argentina;198000;
jueves, 8 de octubre de 2020;Hombre;31;Argentina;140000;107000
jueves, 8 de octubre de 2020;Mujer;30;Argentina;107486;91360
jueves, 8 de octubre de 2020;Hombre;38;Argentina;700000;650000
jueves, 8 de octubre de 2020;Hombre;35;Argentina;112000;98000
jueves, 8 de octubre de 2020;Mujer;29;Argentina;75000;62,25
jueves, 8 de octubre de 2020;Mujer;25;Argentina;75000;
jueves, 8 de octubre de 2020;Mujer;28;Argentina;63500;52000
jueves, 8 de octubre de 2020;Hombre;52;Argentina;100000;85000
jueves, 8 de octubre de 2020;Hombre;32;Argentina;143000;109000
jueves, 8 de octubre de 2020;Hombre;34;Argentina;245000;220000
jueves, 8 de octubre de 2020;Hombre;25;Argentina;50000;41500
jueves, 8 de octubre de 2020;Mujer;26;Argentina;45000;35000
jueves, 8 de octubre de 2020;Mujer;28;Argentina;58212;48316
jueves, 8 de octubre de 2020;Hombre;33;Argentina;140000;115000
jueves, 8 de octubre de 2020;Hombre;25;Argentina;130000;90000
jueves, 8 de octubre de 2020;Hombre;34;Argentina;145000;105000
jueves, 8 de octubre de 2020;Hombre;38;Argentina;240000;220000
jueves, 8 de octubre de 2020;Hombre;37;Argentina;74000;58300
jueves, 8 de octubre de 2020;Mujer;27;Argentina;85000;68928
jueves, 8 de octubre de 2020;Hombre;22;Argentina;100000;80000
jueves, 8 de octubre de 2020;Hombre;23;Argentina;40000;33000
jueves, 8 de octubre de 2020;Mujer;31;Argentina;73500;61005
jueves, 8 de octubre de 2020;Hombre;33;Argentina;101000;80000
jueves, 8 de octubre de 2020;Hombre;37;Argentina;540000;348585
jueves, 8 de octubre de 2020;Hombre;34;Argentina;210830;130988
jueves, 8 de octubre de 2020;Hombre;25;Argentina;105000;82000
jueves, 8 de octubre de 2020;Hombre;42;Argentina;200000;145000
jueves, 8 de octubre de 2020;Hombre;34;Argentina;210830;130988
jueves, 8 de octubre de 2020;Hombre;34;Argentina;210830;130988
jueves, 8 de octubre de 2020;Hombre;62;Argentina;50000;40000
jueves, 8 de octubre de 2020;Hombre;25;Argentina;35000;33000
jueves, 8 de octubre de 2020;Otros;27;Argentina;120000;99800
